matchup_id,name,fighter,opponent,weight_class,career_style,predicted_infight_style,style_shift_predicted,style_shift_probability,Odds,odds_numeric,implied_probability,predicted_probability,betting_edge,bet_size,prob_ko_tko,prob_submission,prob_decision,event_name,event_date,dk_link,dk_parlay_link,parlay_bet_size,parlay_combined_odds
Mateusz Gamrot_vs_Quillan Salkilld,Mateusz Gamrot,Mateusz Gamrot,Quillan Salkilld,Lightweight,Wrestler,BJJ,False,0.516,,,0.4669,0.496,0.0291,0.0,0.2963,0.202,0.5017,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Quillan Salkilld_vs_Mateusz Gamrot,Quillan Salkilld,Quillan Salkilld,Mateusz Gamrot,Lightweight,BJJ,Wrestler,False,0.516,-133,-133.0,0.5331,0.504,-0.0291,0.0,0.2963,0.202,0.5017,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Diego Ferreira_vs_Billy Quarantillo,Diego Ferreira,Diego Ferreira,Billy Quarantillo,Lightweight,BJJ,Wrestler,False,0.516,-170,-170.0,0.5574,0.4763,-0.081,0.0,0.2682,0.2603,0.4715,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Billy Quarantillo_vs_Diego Ferreira,Billy Quarantillo,Billy Quarantillo,Diego Ferreira,Lightweight,BJJ,Wrestler,False,0.516,,,0.4426,0.5237,0.081,0.0,0.2682,0.2603,0.4715,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Darren Elkins_vs_Yadier del Valle,Darren Elkins,Darren Elkins,Yadier del Valle,Featherweight,BJJ,Wrestler,False,0.516,,,0.3628,0.4504,0.0876,0.0,0.2714,0.203,0.5257,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Yadier del Valle_vs_Darren Elkins,Yadier del Valle,Yadier del Valle,Darren Elkins,Featherweight,Mixed,BJJ,False,0.516,-721,-721.0,0.6372,0.5496,-0.0876,0.0,0.2714,0.203,0.5257,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Amanda Lemos_vs_Alexia Thainara,Amanda Lemos,Amanda Lemos,Alexia Thainara,Women's Strawweight,Mixed,BJJ,False,0.516,245,245.0,0.367,0.3929,0.0259,0.0,0.3409,0.181,0.4781,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Alexia Thainara_vs_Amanda Lemos,Alexia Thainara,Alexia Thainara,Amanda Lemos,Women's Strawweight,Mixed,BJJ,False,0.516,,,0.633,0.6071,-0.0259,0.0,0.3409,0.181,0.4781,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Steven Asplund_vs_Guilherme Pat,Steven Asplund,Steven Asplund,Guilherme Pat,Heavyweight,Mixed,BJJ,False,0.516,-285,-285.0,0.5969,0.5717,-0.0252,0.0,0.467,0.1418,0.3912,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Guilherme Pat_vs_Steven Asplund,Guilherme Pat,Guilherme Pat,Steven Asplund,Heavyweight,Mixed,BJJ,False,0.516,,,0.4031,0.4283,0.0252,0.0,0.467,0.1418,0.3912,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Diyar Nurgozhay_vs_Bruno Lopes,Diyar Nurgozhay,Diyar Nurgozhay,Bruno Lopes,Light Heavyweight,Mixed,BJJ,False,0.516,-138,-138.0,0.537,0.4943,-0.0427,0.0,0.4646,0.187,0.3483,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Bruno Lopes_vs_Diyar Nurgozhay,Bruno Lopes,Bruno Lopes,Diyar Nurgozhay,Light Heavyweight,Mixed,BJJ,False,0.516,,,0.463,0.5057,0.0427,0.0,0.4646,0.187,0.3483,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Juliana Miller_vs_Ravena Oliveira,Juliana Miller,Juliana Miller,Ravena Oliveira,Women's Flyweight,Wrestler,Wrestler,False,0.516,-431,-431.0,0.7407,0.7938,0.053,2.5,0.3347,0.1624,0.5029,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
Ravena Oliveira_vs_Juliana Miller,Ravena Oliveira,Ravena Oliveira,Juliana Miller,Women's Flyweight,Mixed,BJJ,False,0.516,252,252.0,0.2593,0.2062,-0.053,0.0,0.3347,0.1624,0.5029,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,,https://gambly.com/gambly-bot?auto=1&prompt=juliana+miller+moneyline,0.0,
